-0.956128	4.951209	8.188169
-0.400673	5.0374	7.958326
-0.247444	5.286397	7.862558
-0.247444	5.506663	7.785943
-0.400673	5.544971	7.747636
-0.496441	5.420472	7.862558
-0.563479	5.324704	7.747636
-0.563479	5.621585	7.603984
-0.209137	5.947196	7.498639
-1.864372	6.426037	7.230489
-1.529183	6.761225	6.86657
-1.308917	6.694187	6.780379
-1.404685	6.588842	6.617573
-1.557914	6.521805	6.502651
-1.711143	6.579266	6.38773
-1.797334	6.933608	6.17704
-1.442992	7.738059	5.947196
-2.906691	8.00621	5.870582
-2.753462	7.824251	5.765237
-2.935421	7.489062	5.841852
-1.193995	7.115567	5.851428
-1.423839	6.924031	5.918466
-1.337647	6.952761	5.640739
-1.222726	7.374141	5.24809
-1.012036	7.412448	5.0374
-2.858807	7.220912	4.625597
-2.801346	7.010222	4.414907
-2.830077	6.694187	4.223371
-2.983305	6.426037	4.070142
-1.021613	6.38773	3.821145
-2.810923	6.598419	3.428496
-2.456581	6.780379	2.920926
-2.140546	7.000645	2.442085
-3.834089	7.220912	2.116474
-3.767051	7.374141	1.944091
-3.843665	7.489062	1.810016
-2.044778	7.690175	1.896207
-3.843665	7.987056	1.905784
-3.623399	8.475473	1.867477
-3.134982	8.686163	1.8579
-3.125405	8.839392	1.742978
-3.211596	8.954314	1.790862
-3.269057	9.097966	1.944091
-3.02006	8.896853	2.202665
-4.857254	8.523357	2.221819
-4.818947	8.418013	2.269703
-4.99133	8.446743	2.375048
-3.202019	8.427589	2.212242
-3.364825	8.331821	1.953668
-3.585092	8.025363	1.982398
-3.661706	7.680598	2.202665
-3.604245	7.402871	2.202665
-3.44144	7.354987	2.059013
-3.154135	7.632714	1.781286
-4.933869	7.958326	1.388636
-4.694449	8.197746	1.053448
-4.455028	8.207323	0.919373
-4.35926	8.111555	0.74699
-4.426298	8.101978	0.823605
-4.474182	8.121132	0.775721
-4.368837	8.255207	0.68953
-4.158147	8.2169	0.459686
-5.985765	8.24563	0.009576
-5.918727	8.169016	0.335189
-5.803806	8.331821	0.507571
-5.813382	8.188169	0.6608
-5.90915	8.130708	0.679954
-5.995342	8.015787	0.622493
-4.110263	7.862558	0.689531
-4.148571	7.718906	0.794875
-4.110263	7.546523	0.909797
-4.11984	7.546523	-0.879513
-4.09111	7.441178	-0.812475
-4.167724	7.393294	-0.735861
-4.110263	7.335833	-0.745438
-4.09111	7.383717	-0.745438
-5.995342	7.546523	0.986412
-5.918727	7.718906	0.727838
-5.765498	7.967903	0.651223
-5.593116	8.140285	0.584186
-5.449464	8.27436	0.593763
-5.344119	8.427589	0.593763
-5.286658	8.504204	0.507571
-5.296235	8.590395	0.363919
-5.095122	8.571241	0.134076
-5.123852	8.475473	0.095769
-5.277081	8.571241	0.162806
-5.277081	8.609549	0.277728
-5.21962	8.532934	0.287305
-5.305812	8.408436	0.363919
-5.363272	8.169016	0.459687
-5.449464	8.044517	0.641647
-5.535655	7.757213	0.804452
-5.698461	7.613561	0.919374
-5.85169	7.441178	0.976835
-5.90915	7.259219	-0.850783
-4.004919	7.029376	-0.697554
-5.899574	6.770802	-0.46771
-5.822959	6.722918	-0.19956
-5.727191	6.694187	-1.854795
-5.554809	6.818686	-1.596221
-5.200467	6.971915	-1.375954
-5.008931	7.067683	-1.318494
-6.9802	7.230489	-1.251456
-6.913163	7.34541	-1.414262
-6.922739	7.326257	-1.557914
-5.018507	7.431601	-1.72072
-5.075968	7.642291	-1.768604
-6.826971	7.852981	-1.998447
-6.74078	8.197746	-0.276174
-6.817395	8.475473	-0.419826
-6.692896	8.599972	-0.697554
-6.645012	8.619125	-0.793322
-6.625858	8.45632	-0.793322
-6.779087	8.48505	-0.755015
-6.798241	8.159439	-0.668823
-5.018507	7.872135	-0.687977
-5.267504	7.747636	-0.486864
-5.420733	7.508216	-0.391096
-5.516501	7.287949	-0.266597
-5.535655	6.971915	-0.103792
-5.621846	6.809109	-1.950563
-5.708038	6.675034	-0.017601
-5.755922	6.607996	-1.797334
-5.746345	6.569689	-1.644105
-5.727191	6.540958	-1.462146
-5.631423	6.598419	-1.433415
-5.641	6.579266	-1.51003
-5.535655	6.789955	-1.548337
-5.382426	6.924031	-1.605798
-5.143006	7.000645	-1.462146
-5.171736	7.000645	-1.586644
-5.305812	7.010222	-1.74945
-5.526078	6.904877	-1.854795
-5.564385	6.876147	-1.940986
-5.516501	6.876147	-1.739873
-5.372849	6.828263	-1.634528
-5.344119	6.924031	-1.452569
-5.238774	6.847416	-1.433415
-5.305812	6.818686	-1.529183
-5.324965	6.809109	-1.586644
-5.277081	6.780379	-1.452569
-5.344119	6.837839	-1.519607
-5.296235	6.885723	-1.691989
-5.21962	6.904877	-1.634528
-5.095122	6.904877	-1.663259
-5.143006	6.943184	-1.500453
-5.008931	6.924031	-1.519607
-5.047238	6.971915	-1.27061
-5.028084	6.86657	-1.165265
-5.028084	6.780379	-1.069497
-5.143006	6.742071	-1.184418
-5.133429	6.607996	-1.050343
-5.181313	6.473921	-2.935421
-5.152583	6.502651	-2.868384
-5.104699	6.579266	-2.858807
-5.066391	6.502651	-2.858807
-5.075968	6.473921	-2.916268
-5.114276	6.358999	-2.944998
-5.181313	6.330269	-2.964152
-5.267504	6.426037	-2.839653
-5.277081	6.550535	-2.858807
-5.16216	6.646303	-2.743885
-5.066391	6.483498	-2.839653
-5.018507	6.493074	-2.8205
-5.238774	6.464344	-2.858807
-5.439887	6.464344	-2.84923
-5.487771	6.521805	-2.772616
-5.353696	6.569689	-2.60981
-5.382426	6.540958	-2.60981
-5.353696	6.44519	-2.533195
-5.344119	6.301538	-2.447004
-5.372849	6.186617	-2.37039
-5.545232	6.138733	-2.293775
-5.688884	6.052541	-2.39912
-5.717614	5.918466	-2.427851
-5.832536	5.908889	-2.312929
-5.928304	5.774814	-2.312929
-5.870843	5.822698	-2.265045
-5.861266	5.784391	-2.121393
-5.966611	5.832275	-3.901126
-5.928304	5.96635	-3.776628
-5.842113	6.081272	-3.891549
-5.813382	6.100425	-2.054355
-5.755922	6.100425	-2.169277
-5.813382	6.062118	-2.226738
-5.727191	5.975927	-2.303352
-5.803806	5.832275	-2.178854
-5.85169	5.861005	-2.111816
-4.043226	5.947196	-2.083086
-4.138994	6.129156	-2.054355
